Date,Open,High,Low,Close,Adj Close,Volume
3/24/2015,127.230003,128.039993,126.559998,126.690002,116.272911,32842300
3/25/2015,126.540001,126.82,123.379997,123.379997,113.2351,51655200
3/26/2015,122.760002,124.879997,122.599998,124.239998,114.024368,47572900
3/27/2015,124.57,124.699997,122.910004,123.25,113.115784,39546200
3/30/2015,124.050003,126.400002,124,126.370003,115.97924,47099700
3/31/2015,126.089996,126.489998,124.360001,124.43,114.198746,42090600
4/1/2015,124.82,125.120003,123.099998,124.25,114.033562,40621400
4/2/2015,125.029999,125.559998,124.190002,125.32,115.015564,32220100
4/6/2015,124.470001,127.510002,124.330002,127.349998,116.878647,37194000
4/7/2015,127.639999,128.119995,125.980003,126.010002,115.648849,35012300
4/8/2015,125.849998,126.400002,124.970001,125.599998,115.272545,37329200
4/9/2015,125.849998,126.580002,124.660004,126.559998,116.153618,32484000
4/10/2015,125.949997,127.209999,125.260002,127.099998,116.649216,40188000
4/13/2015,128.369995,128.570007,126.610001,126.849998,116.419769,36365100
4/14/2015,127,127.290001,125.910004,126.300003,115.914986,25524600
4/15/2015,126.410004,127.129997,126.010002,126.779999,116.355522,28970400
4/16/2015,126.279999,127.099998,126.110001,126.169998,115.795677,28369000
4/17/2015,125.550003,126.139999,124.459999,124.75,114.492439,51957000
4/20/2015,125.57,128.119995,125.169998,127.599998,117.108101,47054300
4/21/2015,128.100006,128.199997,126.669998,126.910004,116.474838,32435100
4/22/2015,126.989998,128.869995,126.32,128.619995,118.044243,37654500
4/23/2015,128.300003,130.419998,128.139999,129.669998,119.007912,45770900
4/24/2015,130.490005,130.630005,129.229996,130.279999,119.567741,44525900
4/27/2015,132.309998,133.130005,131.149994,132.649994,121.742836,96954200
4/28/2015,134.460007,134.539993,129.570007,130.559998,119.824707,118924000
4/29/2015,130.160004,131.589996,128.300003,128.639999,118.062592,63386100
4/30/2015,128.639999,128.639999,124.580002,125.150002,114.859558,83195400
5/1/2015,126.099998,130.130005,125.300003,128.949997,118.347084,58512600
5/4/2015,129.5,130.570007,128.259995,128.699997,118.117645,50988300
5/5/2015,128.149994,128.449997,125.779999,125.800003,115.456108,49271400
5/6/2015,126.559998,126.75,123.360001,125.010002,114.731071,72141000
5/7/2015,124.769997,126.080002,124.019997,125.260002,115.440712,43940900
5/8/2015,126.68,127.620003,126.110001,127.620003,117.615707,55550400
5/11/2015,127.389999,127.559998,125.629997,126.32,116.417625,42035800
5/12/2015,125.599998,126.879997,124.82,125.870003,116.002884,48160000
5/13/2015,126.150002,127.190002,125.870003,126.010002,116.131927,34694200
5/14/2015,127.410004,128.949997,127.160004,128.949997,118.841446,45203500
5/15/2015,129.070007,129.490005,128.210007,128.770004,118.675552,38208000
5/18/2015,128.380005,130.720001,128.360001,130.190002,119.984222,50882900
5/19/2015,130.690002,130.880005,129.639999,130.070007,119.873642,44633200
5/20/2015,130,130.979996,129.339996,130.059998,119.864433,36454900
5/21/2015,130.070007,131.630005,129.830002,131.389999,121.090179,39730400
5/22/2015,131.600006,132.970001,131.399994,132.539993,122.150032,45596000
5/26/2015,132.600006,132.910004,129.119995,129.619995,119.458923,70697600
5/27/2015,130.339996,132.259995,130.050003,132.039993,121.689232,45833200
5/28/2015,131.860001,131.949997,131.100006,131.779999,121.449577,30733300
5/29/2015,131.229996,131.449997,129.899994,130.279999,120.067184,50884500
6/1/2015,130.279999,131.389999,130.050003,130.539993,120.306801,32112800
6/2/2015,129.860001,130.660004,129.320007,129.960007,119.772255,33667600
6/3/2015,130.660004,130.940002,129.899994,130.119995,119.919716,30983500
6/4/2015,129.580002,130.580002,128.910004,129.360001,119.219307,38450100
6/5/2015,129.5,129.690002,128.360001,128.649994,118.564957,35626800
6/8/2015,128.899994,129.210007,126.830002,127.800003,117.781601,52674800
6/9/2015,126.699997,128.080002,125.620003,127.419998,117.431381,56075400
6/10/2015,127.919998,129.339996,127.849998,128.880005,118.776917,39087300
6/11/2015,129.179993,130.179993,128.479996,128.589996,118.509666,35390900
6/12/2015,128.190002,128.330002,127.110001,127.169998,117.200966,36886200
6/15/2015,126.099998,127.239998,125.709999,126.919998,116.970581,43988900
6/16/2015,127.029999,127.849998,126.370003,127.599998,117.597267,31494100
6/17/2015,127.720001,127.879997,126.739998,127.300003,117.320793,32918100
6/18/2015,127.230003,128.309998,127.220001,127.879997,117.855324,35407200
6/19/2015,127.709999,127.82,126.400002,126.599998,116.675667,54716900
6/22/2015,127.489998,128.059998,127.080002,127.610001,117.606491,34039300
6/23/2015,127.480003,127.610001,126.879997,127.029999,117.071945,30268900
6/24/2015,127.209999,129.800003,127.120003,128.110001,118.067299,55280900
6/25/2015,128.860001,129.199997,127.5,127.5,117.505127,31938100
6/26/2015,127.669998,127.989998,126.510002,126.75,116.813896,44066800
6/29/2015,125.459999,126.470001,124.480003,124.529999,114.767921,49161400
6/30/2015,125.57,126.120003,124.860001,125.43,115.597382,44370700
7/1/2015,126.900002,126.940002,125.989998,126.599998,116.675667,30238800
7/2/2015,126.43,126.690002,125.769997,126.440002,116.528198,27211000
7/6/2015,124.940002,126.230003,124.849998,126,116.122704,28060400
7/7/2015,125.889999,126.150002,123.769997,125.690002,115.837006,46946800
7/8/2015,124.480003,124.639999,122.540001,122.57,112.961594,60761600
7/9/2015,123.849998,124.059998,119.220001,120.07,110.65757,78595000
7/10/2015,121.940002,123.849998,121.209999,123.279999,113.615921,61354500
7/13/2015,125.029999,125.760002,124.32,125.660004,115.809349,41440500
7/14/2015,126.040001,126.370003,125.040001,125.610001,115.76326,31768100
7/15/2015,125.720001,127.150002,125.580002,126.82,116.878418,33649200
7/16/2015,127.739998,128.570007,127.349998,128.509995,118.435951,36222400
7/17/2015,129.080002,129.619995,128.309998,129.619995,119.458923,46164700
7/20/2015,130.970001,132.970001,130.699997,132.070007,121.716888,58900200
7/21/2015,132.850006,132.919998,130.320007,130.75,120.500343,76756400
7/22/2015,121.989998,125.5,121.989998,125.220001,115.403839,115450600
7/23/2015,126.199997,127.089996,125.059998,125.160004,115.348526,50999500
7/24/2015,125.32,125.739998,123.900002,124.5,114.740288,42162300
7/27/2015,123.089996,123.610001,122.120003,122.769997,113.145889,44455500
7/28/2015,123.379997,123.910004,122.550003,123.379997,113.708076,33618100
7/29/2015,123.150002,123.5,122.269997,122.989998,113.34864,37011700
7/30/2015,122.32,122.57,121.709999,122.370003,112.777275,33628300
7/31/2015,122.599998,122.639999,120.910004,121.300003,111.79113,42885000
8/3/2015,121.5,122.57,117.519997,118.440002,109.155342,69976000
8/4/2015,117.419998,117.699997,113.25,114.639999,105.653229,124138600
8/5/2015,112.949997,117.440002,112.099998,115.400002,106.353653,99312600
8/6/2015,115.970001,116.5,114.120003,115.129997,106.585083,52903000
8/7/2015,114.580002,116.25,114.5,115.519997,106.946136,38670400
8/10/2015,116.529999,119.989998,116.529999,119.720001,110.834412,54951600
8/11/2015,117.809998,118.18,113.330002,113.489998,105.066818,97082800
8/12/2015,112.529999,115.419998,109.629997,115.239998,106.686913,101217500
8/13/2015,116.040001,116.400002,114.540001,115.150002,106.6036,48535800
8/14/2015,114.32,116.309998,114.010002,115.959999,107.353477,42929500
8/17/2015,116.040001,117.650002,115.5,117.160004,108.464417,40884700
8/18/2015,116.43,117.440002,116.010002,116.5,107.853416,34560700
8/19/2015,116.099998,116.519997,114.68,115.010002,106.474007,48286500
8/20/2015,114.080002,114.349998,111.629997,112.650002,104.289146,68501600
8/21/2015,110.43,111.900002,105.650002,105.760002,97.910515,128275500
8/24/2015,94.870003,108.800003,92,103.120003,95.466469,162206300
8/25/2015,111.110001,111.110001,103.5,103.739998,96.040459,103601600
8/26/2015,107.089996,109.889999,105.050003,109.690002,101.548851,96774600
8/27/2015,112.230003,113.239998,110.019997,112.919998,104.539131,84616100
8/28/2015,112.169998,113.309998,111.540001,113.290001,104.881653,53164400
8/31/2015,112.029999,114.529999,112,112.760002,104.390999,56229300
9/1/2015,110.150002,111.879997,107.360001,107.720001,99.72506,76845900
9/2/2015,110.230003,112.339996,109.129997,112.339996,104.002151,61888800
9/3/2015,112.489998,112.779999,110.040001,110.370003,102.178383,53233900
9/4/2015,108.970001,110.449997,108.510002,109.269997,101.160019,49996300
9/8/2015,111.75,112.559998,110.32,112.309998,103.974388,54843600
9/9/2015,113.760002,114.019997,109.769997,110.150002,101.974693,85010800
9/10/2015,110.269997,113.279999,109.900002,112.57,104.21508,62892800
9/11/2015,111.790001,114.209999,111.760002,114.209999,105.733368,49915500
9/14/2015,116.580002,116.889999,114.860001,115.309998,106.751709,58363400
9/15/2015,115.93,116.529999,114.419998,116.279999,107.649734,43341200
9/16/2015,116.25,116.540001,115.440002,116.410004,107.770096,37173500
9/17/2015,115.660004,116.489998,113.720001,113.919998,105.464905,64112600
9/18/2015,112.209999,114.300003,111.870003,113.449997,105.02977,74285300
9/21/2015,113.669998,115.370003,113.660004,115.209999,106.659157,50222000
9/22/2015,113.379997,114.18,112.519997,113.400002,104.98349,50346200
9/23/2015,113.629997,114.720001,113.300003,114.32,105.835205,35756700
9/24/2015,113.25,115.5,112.370003,115,106.464729,50219500
9/25/2015,116.440002,116.690002,114.019997,114.709999,106.196243,56151900
9/28/2015,113.849998,114.57,112.440002,112.440002,104.094742,52109000
9/29/2015,112.830002,113.510002,107.860001,109.059998,100.965599,73365400
9/30/2015,110.169998,111.540001,108.730003,110.300003,102.113564,66473000
10/1/2015,109.07,109.620003,107.309998,109.580002,101.447006,63929100
10/2/2015,108.010002,111.010002,107.550003,110.379997,102.187614,58019800
10/5/2015,109.879997,111.370003,109.07,110.779999,102.557945,52064700
10/6/2015,110.629997,111.739998,109.769997,111.309998,103.048599,48196800
10/7/2015,111.739998,111.769997,109.410004,110.779999,102.557945,46765600
10/8/2015,110.190002,110.190002,108.209999,109.5,101.37294,61979600
10/9/2015,110,112.279999,109.489998,112.120003,103.798492,52766100
10/12/2015,112.730003,112.75,111.440002,111.599998,103.317093,30467200
10/13/2015,110.82,112.449997,110.68,111.790001,103.492973,33049300
10/14/2015,111.290001,111.519997,109.559998,110.209999,102.030258,44462400
10/15/2015,110.93,112.099998,110.489998,111.860001,103.557793,37673500
10/16/2015,111.779999,112,110.529999,111.040001,102.798645,39232600
10/19/2015,110.800003,111.75,110.110001,111.730003,103.437447,29759200
10/20/2015,111.339996,114.169998,110.82,113.769997,105.326027,48967800
10/21/2015,114,115.580002,113.699997,113.760002,105.31678,41795200
10/22/2015,114.330002,115.5,114.099998,115.5,106.927628,41654100
10/23/2015,116.699997,119.230003,116.330002,119.080002,110.241913,59366900
10/26/2015,118.080002,118.129997,114.919998,115.279999,106.723946,66333800
10/27/2015,115.400002,116.540001,113.989998,114.550003,106.048149,69884400
10/28/2015,116.93,119.300003,116.059998,119.269997,110.417809,85551400
10/29/2015,118.699997,120.690002,118.269997,120.529999,111.584305,51227300
10/30/2015,120.989998,121.220001,119.449997,119.5,110.630745,49365300
11/2/2015,120.800003,121.360001,119.610001,121.18,112.186066,32203300
11/3/2015,120.790001,123.489998,120.699997,122.57,113.472885,45519000
11/4/2015,123.129997,123.82,121.620003,122,112.945198,44886100
11/5/2015,121.849998,122.690002,120.18,120.919998,112.42453,39552700
11/6/2015,121.110001,121.809998,120.620003,121.059998,112.554688,33042300
11/9/2015,120.959999,121.809998,120.050003,120.57,112.099144,33871400
11/10/2015,116.900002,118.07,116.059998,116.769997,108.566086,59127900
11/11/2015,116.370003,117.419998,115.209999,116.110001,107.952477,45218000
11/12/2015,116.260002,116.82,115.650002,115.720001,107.589859,32525600
11/13/2015,115.199997,115.57,112.269997,112.339996,104.447342,45812400
11/16/2015,111.379997,114.239998,111,114.18,106.158073,38106700
11/17/2015,114.919998,115.050003,113.32,113.690002,105.702499,27616900
11/18/2015,115.760002,117.489998,115.5,117.290001,109.049568,46674700
11/19/2015,117.639999,119.75,116.760002,118.779999,110.434891,43295800
11/20/2015,119.199997,119.919998,118.849998,119.300003,110.91835,34287100
11/23/2015,119.269997,119.730003,117.339996,117.75,109.477264,32482500
11/24/2015,117.330002,119.349998,117.120003,118.879997,110.52787,42803200
11/25/2015,119.209999,119.230003,117.919998,118.029999,109.737572,21388300
11/27/2015,118.290001,118.410004,117.599998,117.809998,109.533035,13046400
11/30/2015,117.989998,119.410004,117.75,118.300003,109.988617,39180300
12/1/2015,118.75,118.809998,116.860001,117.339996,109.096039,34852400
12/2/2015,117.339996,118.110001,116.080002,116.279999,108.110535,33386600
12/3/2015,116.550003,116.790001,114.220001,115.199997,107.106407,41569500
12/4/2015,115.290001,119.25,115.110001,119.029999,110.667328,57777000
12/7/2015,118.980003,119.860001,117.809998,118.279999,109.970024,32084200
12/8/2015,117.519997,118.599998,116.860001,118.230003,109.923523,34309500
12/9/2015,117.639999,117.690002,115.080002,115.620003,107.496902,46361400
12/10/2015,116.040001,116.940002,115.510002,116.169998,108.008263,29212700
12/11/2015,115.190002,115.389999,112.849998,113.18,105.228317,46886200
12/14/2015,112.18,112.68,109.790001,112.480003,104.577499,64318700
12/15/2015,111.940002,112.800003,110.349998,110.489998,102.727333,53323100
12/16/2015,111.07,111.989998,108.800003,111.339996,103.517616,56238500
12/17/2015,112.019997,112.25,108.980003,108.980003,101.32341,44772800
12/18/2015,108.910004,109.519997,105.809998,106.029999,98.58065,96453300
12/21/2015,107.279999,107.370003,105.57,107.330002,99.789322,47590600
12/22/2015,107.400002,107.720001,106.449997,107.230003,99.696365,32789400
12/23/2015,107.269997,108.849998,107.199997,108.610001,100.979393,32657400
12/24/2015,109,109,107.949997,108.029999,100.44014,13570400
12/28/2015,107.589996,107.690002,106.18,106.82,99.31517,26704200
12/29/2015,106.959999,109.43,106.860001,108.739998,101.100266,30931200
12/30/2015,108.580002,108.699997,107.18,107.32,99.780022,25213800
12/31/2015,107.010002,107.029999,104.82,105.260002,97.864746,40912300
1/4/2016,102.610001,105.370003,102,105.349998,97.948441,67649400
1/5/2016,105.75,105.849998,102.410004,102.709999,95.493919,55791000
1/6/2016,100.559998,102.370003,99.870003,100.699997,93.625145,68457400
1/7/2016,98.68,100.129997,96.43,96.449997,89.673714,81094400
1/8/2016,98.550003,99.110001,96.760002,96.959999,90.147873,70798000
1/11/2016,98.970001,99.059998,97.339996,98.529999,91.607574,49739400
1/12/2016,100.550003,100.690002,98.839996,99.959999,92.937134,49154200
1/13/2016,100.32,101.190002,97.300003,97.389999,90.547684,62439600
1/14/2016,97.959999,100.480003,95.739998,99.519997,92.528015,63170100
1/15/2016,96.199997,97.709999,95.360001,97.129997,90.305962,79833900
1/19/2016,98.410004,98.650002,95.5,96.660004,89.868973,53087700
1/20/2016,95.099998,98.190002,93.419998,96.790001,89.989838,72334400
1/21/2016,97.059998,97.879997,94.940002,96.300003,89.534256,52161500
1/22/2016,98.629997,101.459999,98.370003,101.419998,94.29454,65800500
1/25/2016,101.519997,101.529999,99.209999,99.440002,92.453667,51794500
1/26/2016,99.93,100.879997,98.07,99.989998,92.965019,75077000
1/27/2016,96.040001,96.629997,93.339996,93.419998,86.856606,133369700
1/28/2016,93.790001,94.519997,92.389999,94.089996,87.479507,55678800
1/29/2016,94.790001,97.339996,94.349998,97.339996,90.50119,64416500
2/1/2016,96.470001,96.709999,95.400002,96.43,89.655136,40943500
2/2/2016,95.419998,96.040001,94.279999,94.480003,87.84214,37357200
2/3/2016,95,96.839996,94.080002,96.349998,89.58075,45964300
2/4/2016,95.860001,97.330002,95.190002,96.599998,90.300537,46471700
2/5/2016,96.519997,96.919998,93.690002,94.019997,87.888779,46418100
2/8/2016,93.129997,95.699997,93.040001,95.010002,88.81424,54021400
2/9/2016,94.290001,95.940002,93.93,94.989998,88.795532,44331200
2/10/2016,95.919998,96.349998,94.099998,94.269997,88.122475,42343600
2/11/2016,93.790001,94.720001,92.589996,93.699997,87.58963,50074700
2/12/2016,94.190002,94.5,93.010002,93.989998,87.860733,40351400
2/16/2016,95.019997,96.849998,94.610001,96.639999,90.337929,49057900
2/17/2016,96.669998,98.209999,96.150002,98.120003,91.72142,44863200
2/18/2016,98.839996,98.889999,96.089996,96.260002,89.982704,39021000
2/19/2016,96,96.760002,95.800003,96.040001,89.777054,35374200
2/22/2016,96.309998,96.900002,95.919998,96.879997,90.562263,34280800
2/23/2016,96.400002,96.5,94.550003,94.690002,88.515076,31942600
2/24/2016,93.980003,96.379997,93.32,96.099998,89.833122,36255700
2/25/2016,96.050003,96.760002,95.25,96.760002,90.450104,27582700
2/26/2016,97.199997,98.019997,96.580002,96.910004,90.590324,28991100
2/29/2016,96.860001,98.230003,96.650002,96.690002,90.384682,35216300
3/1/2016,97.650002,100.769997,97.419998,100.529999,93.974251,50407100
3/2/2016,100.510002,100.889999,99.639999,100.75,94.179909,33169600
3/3/2016,100.580002,101.709999,100.449997,101.5,94.881004,36955700
3/4/2016,102.370003,103.75,101.370003,103.010002,96.292534,46055100
3/7/2016,102.389999,102.830002,100.959999,101.870003,95.226875,35828900
3/8/2016,100.779999,101.760002,100.400002,101.029999,94.44165,31561900
3/9/2016,101.309998,101.580002,100.269997,101.120003,94.52578,27201700
3/10/2016,101.410004,102.239998,100.150002,101.169998,94.572517,33513600
3/11/2016,102.239998,102.279999,101.5,102.260002,95.591438,27408200
3/14/2016,101.910004,102.910004,101.779999,102.519997,95.83448,25076100
3/15/2016,103.959999,105.18,103.849998,104.580002,97.760147,40067700
3/16/2016,104.610001,106.309998,104.589996,105.970001,99.059509,38303500
3/17/2016,105.519997,106.470001,104.959999,105.800003,98.900581,34420700
3/18/2016,106.339996,106.5,105.190002,105.919998,99.012756,44205200
3/21/2016,105.93,107.650002,105.139999,105.910004,99.003418,35502700
3/22/2016,105.25,107.290001,105.209999,106.720001,99.760597,32444400
3/23/2016,106.480003,107.07,105.900002,106.129997,99.209061,25703500
3/24/2016,105.470001,106.25,104.889999,105.669998,98.77906,26133000
3/28/2016,106,106.190002,105.059998,105.190002,98.330376,19411400
3/29/2016,104.889999,107.790001,104.879997,107.68,100.657997,31190100
3/30/2016,108.650002,110.419998,108.599998,109.559998,102.41539,45601100
3/31/2016,109.720001,109.900002,108.879997,108.989998,101.882561,25888400
4/1/2016,108.779999,110,108.199997,109.989998,102.817337,25874000
4/4/2016,110.419998,112.190002,110.269997,111.120003,103.87365,37356200
4/5/2016,109.510002,110.730003,109.419998,109.809998,102.649094,26578700
4/6/2016,110.230003,110.980003,109.199997,110.959999,103.724083,26404100
4/7/2016,109.949997,110.419998,108.120003,108.540001,101.461906,31801900
4/8/2016,108.910004,109.769997,108.169998,108.660004,101.574081,23581700
4/11/2016,108.970001,110.610001,108.830002,109.019997,101.910599,29407500
4/12/2016,109.339996,110.5,108.660004,110.440002,103.237991,27232300
4/13/2016,110.800003,112.339996,110.800003,112.040001,104.733665,33257300
4/14/2016,111.620003,112.389999,111.330002,112.099998,104.789742,25473900
4/15/2016,112.110001,112.300003,109.730003,109.849998,102.686478,46939000
4/18/2016,108.889999,108.949997,106.940002,107.480003,100.471039,60821500
4/19/2016,107.879997,108,106.230003,106.910004,99.93821,32384900
4/20/2016,106.639999,108.089996,106.059998,107.129997,100.143852,30611000
4/21/2016,106.93,106.93,105.519997,105.970001,99.059509,31552500
4/22/2016,105.010002,106.480003,104.620003,105.68,98.788414,33683100
4/25/2016,105,105.650002,104.510002,105.080002,98.227562,28031600
4/26/2016,103.910004,105.300003,103.910004,104.349998,97.545135,56016200
4/27/2016,96,98.709999,95.68,97.82,91.440979,114602100
4/28/2016,97.610001,97.879997,94.25,94.830002,88.645966,82242700
4/29/2016,93.989998,94.720001,92.510002,93.739998,87.627037,68531500
5/2/2016,93.970001,94.080002,92.400002,93.639999,87.533554,48160100
5/3/2016,94.199997,95.739998,93.68,95.18,88.973129,56831300
5/4/2016,95.199997,95.900002,93.82,94.190002,88.047699,41025500
5/5/2016,94,94.07,92.68,93.239998,87.690323,35890500
5/6/2016,93.370003,93.449997,91.849998,92.720001,87.201279,43699900
5/9/2016,93,93.769997,92.589996,92.790001,87.26709,32936400
5/10/2016,93.330002,93.57,92.110001,93.419998,87.859596,33686800
5/11/2016,93.480003,93.57,92.459999,92.510002,87.003754,28719100
5/12/2016,92.720001,92.779999,89.470001,90.339996,84.962914,76314700
5/13/2016,90,91.669998,90,90.519997,85.132202,44392800
5/16/2016,92.389999,94.389999,91.650002,93.879997,88.292213,61259800
5/17/2016,94.550003,94.699997,93.010002,93.489998,87.925423,46916900
5/18/2016,94.160004,95.209999,93.889999,94.559998,88.931747,42062400
5/19/2016,94.639999,94.639999,93.57,94.199997,88.593163,30442100
5/20/2016,94.639999,95.43,94.519997,95.220001,89.552452,32026000
5/23/2016,95.870003,97.190002,95.669998,96.43,90.690445,38018600
5/24/2016,97.220001,98.089996,96.839996,97.900002,92.072952,35140200
5/25/2016,98.669998,99.739998,98.110001,99.620003,93.690575,38168800
5/26/2016,99.68,100.730003,98.639999,100.410004,94.433548,56331200
5/27/2016,99.440002,100.470001,99.25,100.349998,94.377113,36341200
5/31/2016,99.599998,100.400002,98.82,99.860001,93.91629,42307200
6/1/2016,99.019997,99.540001,98.330002,98.459999,92.599602,29173300
6/2/2016,97.599998,97.839996,96.629997,97.720001,91.903679,40191600
6/3/2016,97.790001,98.269997,97.449997,97.919998,92.091751,28504900
6/6/2016,97.989998,101.889999,97.550003,98.629997,92.759491,23292500
6/7/2016,99.25,99.870003,98.959999,99.029999,93.135696,22409500
6/8/2016,99.019997,99.559998,98.68,98.940002,93.051048,20848100
6/9/2016,98.5,99.989998,98.459999,99.650002,93.718796,26601400
6/10/2016,98.529999,99.349998,98.480003,98.830002,92.947609,31712900
6/13/2016,98.690002,99.120003,97.099998,97.339996,91.54628,38020500
6/14/2016,97.32,98.480003,96.75,97.459999,91.659134,31931900
6/15/2016,97.82,98.410004,97.029999,97.139999,91.358192,29445200
6/16/2016,96.449997,97.75,96.07,97.550003,91.74379,31326800
6/17/2016,96.620003,96.650002,95.300003,95.330002,89.655891,61008200
6/20/2016,96,96.57,95.029999,95.099998,89.439613,34411900
6/21/2016,94.940002,96.349998,94.68,95.910004,90.201401,35546400
6/22/2016,96.25,96.889999,95.349998,95.550003,89.862839,29219100
6/23/2016,95.940002,96.290001,95.25,96.099998,90.380081,32240200
6/24/2016,92.910004,94.660004,92.650002,93.400002,87.840805,75311400
6/27/2016,93,93.050003,91.5,92.040001,86.561737,45489600
6/28/2016,92.900002,93.660004,92.139999,93.589996,88.019493,40444900
6/29/2016,93.970001,94.550003,93.629997,94.400002,88.781273,36531000
6/30/2016,94.440002,95.769997,94.300003,95.599998,89.909843,35836400
7/1/2016,95.489998,96.470001,95.330002,95.889999,90.182587,26026500
7/5/2016,95.389999,95.400002,94.459999,94.989998,89.336159,27705200
7/6/2016,94.599998,95.660004,94.370003,95.529999,89.844009,30949100
7/7/2016,95.699997,96.5,95.620003,95.940002,90.229622,25139600
7/8/2016,96.489998,96.889999,96.050003,96.68,90.925568,28912100
7/11/2016,96.75,97.650002,96.730003,96.980003,91.20771,23794900
7/12/2016,97.169998,97.699997,97.120003,97.419998,91.621536,24167500
7/13/2016,97.410004,97.669998,96.839996,96.870003,91.104256,25892200
7/14/2016,97.389999,98.989998,97.32,98.790001,92.909988,38919000
7/15/2016,98.919998,99.300003,98.5,98.779999,92.900566,30137000
7/18/2016,98.699997,100.129997,98.599998,99.830002,93.888084,36493900
7/19/2016,99.559998,100,99.339996,99.870003,93.92569,23779900
7/20/2016,100,100.459999,99.739998,99.959999,94.010345,26276000
7/21/2016,99.830002,101,99.129997,99.43,93.511902,32702000
7/22/2016,99.260002,99.300003,98.309998,98.660004,92.787727,28313700
7/25/2016,98.25,98.839996,96.919998,97.339996,91.54628,40382900
7/26/2016,96.82,97.970001,96.419998,96.669998,90.916161,56239800
7/27/2016,104.269997,104.349998,102.75,102.949997,96.822357,92344800
7/28/2016,102.830002,104.449997,102.82,104.339996,98.129608,39869800
7/29/2016,104.190002,104.550003,103.68,104.209999,98.00737,27733700
8/1/2016,104.410004,106.150002,104.410004,106.050003,99.737846,38167900
8/2/2016,106.050003,106.07,104,104.480003,98.261307,33816600
8/3/2016,104.809998,105.839996,104.769997,105.790001,99.49334,30202600
8/4/2016,105.580002,106,105.279999,105.870003,100.107964,27408700
8/5/2016,106.269997,107.650002,106.18,107.480003,101.630318,40553400
8/8/2016,107.519997,108.370003,107.160004,108.370003,102.471878,28037200
8/9/2016,108.230003,108.940002,108.010002,108.809998,102.887939,26315200
8/10/2016,108.709999,108.900002,107.760002,108,102.122032,24008500
8/11/2016,108.519997,108.93,107.849998,107.93,102.05584,27484500
8/12/2016,107.779999,108.440002,107.779999,108.18,102.292229,18660400
8/15/2016,108.139999,109.540001,108.080002,109.480003,103.5215,25868200
8/16/2016,109.629997,110.230003,109.209999,109.379997,103.426918,33794400
8/17/2016,109.099998,109.370003,108.339996,109.220001,103.275635,25356000
8/18/2016,109.230003,109.599998,109.019997,109.080002,103.143242,21984700
8/19/2016,108.769997,109.690002,108.360001,109.360001,103.408005,25368100
8/22/2016,108.860001,109.099998,107.849998,108.510002,102.604279,25820200
8/23/2016,108.589996,109.32,108.529999,108.849998,102.925758,21257700
8/24/2016,108.57,108.75,107.68,108.029999,102.150391,23675100
8/25/2016,107.389999,107.879997,106.68,107.57,101.715446,25086200
8/26/2016,107.410004,107.949997,106.309998,106.940002,101.119705,27766300
8/29/2016,106.620003,107.440002,106.290001,106.82,101.006248,24970300
8/30/2016,105.800003,106.5,105.5,106,100.230888,24863900
8/31/2016,105.660004,106.57,105.639999,106.099998,100.325439,29662400
9/1/2016,106.139999,106.800003,105.620003,106.730003,100.921158,26701500
9/2/2016,107.699997,108,106.82,107.730003,101.86673,26802500
9/6/2016,107.900002,108.300003,107.510002,107.699997,101.838356,26880400
9/7/2016,107.830002,108.760002,107.07,108.360001,102.462425,42364300
9/8/2016,107.25,107.269997,105.239998,105.519997,99.777016,53002000
9/9/2016,104.639999,105.720001,103.129997,103.129997,97.51709,46557000
9/12/2016,102.650002,105.720001,102.529999,105.440002,99.701363,45292800
9/13/2016,107.510002,108.790001,107.239998,107.949997,102.074745,62176200
9/14/2016,108.730003,113.029999,108.599998,111.769997,105.686836,110888700
9/15/2016,113.860001,115.730003,113.489998,115.57,109.280029,89983600
9/16/2016,115.120003,116.129997,114.040001,114.919998,108.665421,79886900
9/19/2016,115.190002,116.18,113.25,113.580002,107.398338,47023000
9/20/2016,113.050003,114.120003,112.510002,113.57,107.388885,34514300
9/21/2016,113.849998,113.989998,112.440002,113.550003,107.369965,36003200
9/22/2016,114.349998,114.940002,114,114.620003,108.381737,31074000
9/23/2016,114.419998,114.790001,111.550003,112.709999,106.575668,52481200
9/26/2016,111.639999,113.389999,111.550003,112.879997,106.736427,29869400
9/27/2016,113,113.18,112.339996,113.089996,106.93499,24607400
9/28/2016,113.690002,114.639999,113.43,113.949997,107.748199,29641100
9/29/2016,113.160004,113.800003,111.800003,112.18,106.074532,35887000
9/30/2016,112.459999,113.370003,111.800003,113.050003,106.897194,36379100
10/3/2016,112.709999,113.050003,112.279999,112.519997,106.396011,21701800
10/4/2016,113.059998,114.309998,112.629997,113,106.849907,29736800
10/5/2016,113.400002,113.660004,112.690002,113.050003,106.897194,21453100
10/6/2016,113.699997,114.339996,113.129997,113.889999,107.691452,28779300
10/7/2016,114.309998,114.559998,113.510002,114.059998,107.852211,24358400
10/10/2016,115.019997,116.75,114.720001,116.050003,109.73391,36236000
10/11/2016,117.699997,118.690002,116.199997,116.300003,109.970291,64041000
10/12/2016,117.349998,117.980003,116.75,117.339996,110.95369,37586800
10/13/2016,116.790001,117.440002,115.720001,116.980003,110.613289,35192400
10/14/2016,117.879997,118.169998,117.129997,117.629997,111.227898,35652200
